FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
888605|E L Paso Tank|Reservoir|NM|35|Otero|035|322439N|1051633W|32.410905|-105.275796|||||1479|4852|Cornucopia Ranch|11/13/1980|06/23/2011
888606|E L Tank|Reservoir|NM|35|Chaves|005|335806N|1044452W|33.9682726|-104.7478146|||||1395|4577|Mesa|11/13/1980|06/23/2011
888607|E Nunn Ranch|Locale|NM|35|Sierra|051|324802N|1073234W|32.8006327|-107.5428058|||||1598|5243|McClede Mountain|11/13/1980|
888608|E Serrano Cabin|Locale|NM|35|Rio Arriba|039|360829N|1063116W|36.1414074|-106.521146|||||2419|7936|Youngsville|11/13/1980|
888609|Eagle Canyon|Valley|NM|35|Santa Fe|049|352105N|1061038W|35.3514283|-106.1772453|352023N|1060959W|35.3397222|-106.1663889|2192|7192|Golden|11/13/1980|
888610|Eagle Hill Cemetery|Cemetery|NM|35|Roosevelt|041|333938N|1032739W|33.6606519|-103.4607876|||||1310|4298|Milnesand NW|11/13/1980|
888611|Eagle Nest|Summit|NM|35|Luna|029|315519N|1072036W|31.9220429|-107.3433502|||||1341|4400|P O L Ranch|11/13/1980|
888612|Eagle Nest Arroyo|Stream|NM|35|San Juan|045|364552N|1083600W|36.7644442|-108.6000853|365458N|1082857W|36.9161091|-108.4825852|1512|4961|Chimney Rock|11/13/1980|
888613|Eagle Nest Lodge|Locale|NM|35|Colfax|007|363233N|1051439W|36.5425323|-105.2441735|||||2512|8241|Touch-Me-Not Mountain|11/13/1980|
888614|Eagle Nest Windmill|Locale|NM|35|Luna|029|315446N|1071848W|31.9128767|-107.3133494|||||1280|4199|P O L Ranch|11/13/1980|
888615|Eagle Peak|Summit|NM|35|Catron|003|342320N|1084116W|34.388936|-108.6878486|||||2188|7178|Lake Armijo|11/13/1980|
888616|Eagle Point|Summit|NM|35|Rio Arriba|039|365751N|1064728W|36.9641786|-106.7911479|||||2646|8681|Monero|11/13/1980|
888617|Eagle Spring|Spring|NM|35|Sandoval|043|355526N|1071540W|35.9240058|-107.2611704|||||2102|6896|Ojo Encino Mesa|11/13/1980|04/19/2011
888618|Eagle Tail Canal|Canal|NM|35|Colfax|007|364317N|1042705W|36.7214168|-104.4513762|||||1877|6158|Eagle Tail Mountain|11/13/1980|
888619|Eagle Tail Canal|Canal|NM|35|Colfax|007|363901N|1043309W|36.650308|-104.5524899|||||1864|6115|Koehler|11/13/1980|
888620|Eagle Tail Mesa|Summit|NM|35|Colfax|007|364054N|1042453W|36.6816949|-104.4147086|||||2362|7749|Eagle Tail Mountain|11/13/1980|
888621|Eagle Tail Mountain|Summit|NM|35|Colfax|007|364054N|1042453W|36.6816949|-104.4147086|||||2362|7749|Eagle Tail Mountain|11/13/1980|
888622|Eagle Tank|Reservoir|NM|35|Catron|003|342346N|1084025W|34.3961914|-108.6736131|||||2057|6749|Lake Armijo|11/13/1980|06/23/2011
888623|Eagle Well|Locale|NM|35|Chaves|005|325527N|1050755W|32.9242667|-105.1319231|||||1582|5190|Thimble Canyon|11/13/1980|
888624|Eagle Windmill|Locale|NM|35|Luna|029|321941N|1073118W|32.3281431|-107.5216908|||||1296|4252|Carne|11/13/1980|
888625|Eagles Nest Canyon|Valley|NM|35|McKinley|031|352230N|1085640W|35.3750242|-108.9445325|352422N|1085319W|35.4061111|-108.8886111|1954|6411|Manuelito|11/13/1980|
888626|Eagles Windmill|Locale|NM|35|Eddy|015|321424N|1034650W|32.2401233|-103.7804842|||||1042|3419|Big Sinks|11/13/1980|
888627|Ealen Windmill|Locale|NM|35|Quay|037|352108N|1032033W|35.3522737|-103.342456|||||1211|3973|Tuscocoillo Canyon|11/13/1980|
888628|Ear Rock|Pillar|NM|35|McKinley|031|355751N|1083518W|35.9641799|-108.5884154|||||1789|5869|Ear Rock|11/13/1980|
888629|Earl Draw|Valley|NM|35|Chaves|005|325808N|1043831W|32.9689961|-104.6419135|325836N|1044348W|32.9766667|-104.73|1129|3704|Hope NW|11/13/1980|
888630|Earl Tank|Reservoir|NM|35|Otero|035|321501N|1052540W|32.250326|-105.4277669|||||1357|4452|Cleones Tank|11/13/1980|06/23/2011
888631|Earl Well|Locale|NM|35|Otero|035|321452N|1052536W|32.2478855|-105.4266386|||||1354|4442|Shiloh Hills|11/13/1980|
888632|Early Mine|Mine|NM|35|Rio Arriba|039|365237N|1065213W|36.8769561|-106.8703159|||||2283|7490|Monero|11/13/1980|
888633|Earp Ranch|Locale|NM|35|Luna|029|321230N|1080435W|32.2084214|-108.076427|||||1355|4445|Gage|11/13/1980|
888634|East Apple Tank|Reservoir|NM|35|Eddy|015|320444N|1040646W|32.0790117|-104.1127119|||||911|2989|Red Bluff|11/13/1980|
888635|East Avilas Tank|Reservoir|NM|35|Sierra|051|330843N|1073545W|33.1452989|-107.5957729|||||1807|5928|Thumb Tank Peak|11/13/1980|06/23/2011
888636|East Bates Well|Well|NM|35|Union|059|355609N|1032042W|35.9358693|-103.3449495|||||1481|4859|Hayden|11/13/1980|
888637|East Bell Windmill|Locale|NM|35|Roosevelt|041|342955N|1035300W|34.4986804|-103.8832988|||||1323|4340|Tolar|11/13/1980|
888638|East Breedlove Well|Well|NM|35|Curry|009|342306N|1034047W|34.3850751|-103.6796833|||||1296|4252|Melrose West|11/13/1980|
888639|East Buck Trap Windmill|Locale|NM|35|Guadalupe|019|345648N|1043327W|34.9467257|-104.5574864|||||1470|4823|Sunshine Mesa|11/13/1980|
888640|East Buffalo Springs Windmills|Locale|NM|35|Harding|021|354057N|1033737W|35.682542|-103.6269063|||||1353|4439|Buffalo Springs|11/13/1980|
888641|East Camp|Locale|NM|35|Chaves|005|333624N|1035841W|33.6067626|-103.9780173|||||1211|3973|Presler Lake|11/13/1980|
888642|East Camp Mine|Mine|NM|35|Grant|017|325028N|1085546W|32.8411819|-108.929505|||||1753|5751|Steeple Rock|11/13/1980|
888643|East Canal|Canal|NM|35|Eddy|015|322648N|1041231W|32.4467848|-104.2085599|||||953|3127|Carlsbad East|11/13/1980|
888644|East Canyon|Valley|NM|35|Colfax|007|364638N|1043712W|36.777251|-104.6199914|364830N|1043644W|36.8083333|-104.6122222|2028|6653|Red River Peak|11/13/1980|
888645|East Canyon|Valley|NM|35|Union|059|365129N|1030238W|36.8580773|-103.0438201|365029N|1030306W|36.8413889|-103.0516667|1363|4472|Greendailey Canyon|11/13/1980|
888646|East Center Tank|Reservoir|NM|35|Hidalgo|023|320638N|1083717W|32.1105085|-108.6213629|||||1386|4547|Coyote Peak|11/13/1980|06/23/2011
888647|East Cherry Valley Well|Well|NM|35|Chaves|005|331238N|1045013W|33.2106562|-104.8369191|||||1361|4465|Lucky Lake|11/13/1980|
888648|East Chihuahua Well|Well|NM|35|Harding|021|354250N|1032829W|35.7139297|-103.4746794|||||1459|4787|McCloy Ranch|11/13/1980|
888649|East Cooper Well|Well|NM|35|Harding|021|353854N|1033352W|35.6483762|-103.5644049|||||1375|4511|Gallegos NE|11/13/1980|
888650|East Cottonwood Spring|Spring|NM|35|Dona Ana|013|323034N|1063314W|32.5094227|-106.5537804|||||1753|5751|Bear Peak|11/13/1980|04/19/2011
888651|East Durham Well|Well|NM|35|Union|059|352941N|1030752W|35.4947693|-103.1310595|||||1197|3927|Cammak Camp|11/13/1980|
888652|East Farm Windmill|Locale|NM|35|Lea|025|330340N|1030548W|33.0612194|-103.0966091|||||1149|3770|Prairieview SE|11/13/1980|
888653|East Fivemile Well|Locale|NM|35|Chaves|005|334550N|1042505W|33.7639744|-104.4180257|||||1140|3740|Shannon Draw|11/13/1980|
888654|East Fork Brushy Creek|Stream|NM|35|Hidalgo|023|312947N|1083850W|31.4964931|-108.6472668|313109N|1084048W|31.51927|-108.6800456|1529|5016|San Luis Pass|11/13/1980|
888655|East Fork Chicorica Creek|Stream|NM|35|Colfax|007|365503N|1042209W|36.9175245|-104.3691511|365617N|1041611W|36.9380556|-104.2697222|2039|6690|Yankee|11/13/1980|
888656|East Fork Chimney Canyon|Valley|NM|35|Colfax|007|365016N|1045011W|36.8378066|-104.8363847|365357N|1045229W|36.8991937|-104.8747185|2225|7300|Caliente Canyon South|11/13/1980|
888657|East Fork Fivemile Draw|Valley|NM|35|Chaves|005|334936N|1043645W|33.8267507|-104.6124751|335520N|1043637W|33.9223052|-104.6102539|1232|4042|Mesa SE|11/13/1980|
888658|East Fork Long Arroyo|Stream|NM|35|Chaves|005|331940N|1040756W|33.327882|-104.1321838|332057N|1040519W|33.3492706|-104.088572|1109|3638|Wade Ranch|11/13/1980|
888659|East Fork Schoolhouse Canyon|Valley|NM|35|Grant|017|325107N|1083413W|32.8520168|-108.5703305|324718N|1083213W|32.7883333|-108.5369444|1380|4528|Mangas Springs|11/13/1980|
888660|East Fork Windham Canyon|Valley|NM|35|Hidalgo|023|324324N|1085925W|32.7234058|-108.9903388|324600N|1085712W|32.7667388|-108.953394|1249|4098|Canador Peak|11/13/1980|
888661|East Garden Well|Well|NM|35|Union|059|355334N|1031707W|35.8928141|-103.2852258|||||1429|4688|Hayden|11/13/1980|
888662|East Graveyard Windmill|Locale|NM|35|Harding|021|354916N|1033313W|35.8211498|-103.5535695|||||1380|4528|Indian Bathtub|11/13/1980|
888663|East Hackerott Well|Locale|NM|35|Quay|037|353653N|1030332W|35.6147663|-103.058832|||||1263|4144|Nara Visa|11/13/1980|
888664|East Header Windmill|Locale|NM|35|Chaves|005|330115N|1045712W|33.0209331|-104.9533102|||||1413|4636|Dark Canyon|11/13/1980|
888665|East Hill Well|Well|NM|35|Guadalupe|019|350701N|1043008W|35.1169997|-104.502207|||||1428|4685|Sacaton Draw|11/13/1980|
888666|East Horse Windmill|Locale|NM|35|Lea|025|331527N|1032751W|33.2576127|-103.464119|||||1260|4134|Simanola Valley|11/13/1980|
888667|East Joe Windmill|Locale|NM|35|Cibola|006|345021N|1083747W|34.8392063|-108.6297977|||||2113|6932|Mesita De Yeso|11/13/1980|
888668|East Junior High School|School|NM|35|Chaves|005|332314N|1043001W|33.3873213|-104.5002459|||||1090|3576|Bitter Lake|11/13/1980|
888669|East Keen Well|Well|NM|35|Torrance|057|345245N|1054926W|34.8792243|-105.8239041|||||1927|6322|Lobo Hill NE|11/13/1980|
888670|East King Tank|Reservoir|NM|35|San Juan|045|364823N|1081433W|36.8064589|-108.2425656|||||1709|5607|Farmington North|11/13/1980|06/23/2011
888671|East Lake|Lake|NM|35|Lea|025|322127N|1032005W|32.3576254|-103.3346396|||||1079|3540|East Lake|11/13/1980|
888672|East Lake|Lake|NM|35|Chaves|005|331506N|1041116W|33.2516407|-104.1877123|||||1124|3688|Wade Ranch|11/13/1980|06/23/2011
888673|East Lake|Lake|NM|35|Lea|025|332257N|1032809W|33.3825689|-103.4692193|||||1255|4117|Johnson Ranch|11/13/1980|06/23/2011
888674|East Lake|Lake|NM|35|Colfax|007|361700N|1041551W|36.283354|-104.2641271|||||1853|6079|Abbott|11/13/1980|06/23/2011
888675|East Lake|Reservoir|NM|35|San Juan|045|365245N|1081543W|36.8792354|-108.2620286|||||1718|5636|Purgatory Canyon|11/13/1980|06/23/2011
888676|East Largoeta Well|Well|NM|35|Santa Fe|049|351536N|1055137W|35.2600436|-105.8602966|||||1959|6427|Wildhorse Mesa|11/13/1980|
888677|East Malpais Windmill|Locale|NM|35|Cibola|006|344246N|1084305W|34.7128193|-108.7181322|||||2105|6906|Fence Lake|11/13/1980|
888678|East Mesa|Bench|NM|35|Cibola|006|344843N|1073341W|34.8119932|-107.5614362|||||2166|7106|East Mesa|11/13/1980|
888679|East Mesa|Summit|NM|35|San Miguel|047|352219N|1045921W|35.3719919|-104.9891646|||||1780|5840|Chaperito|11/13/1980|
888680|East Mesa School|School|NM|35|Torrance|057|342632N|1060153W|34.4422886|-106.0313997|||||2017|6617|Round Top|11/13/1980|
888681|East Myers Tank|Reservoir|NM|35|Sierra|051|330117N|1073403W|33.0214604|-107.5674095|||||1844|6050|Bell Mountain|11/13/1980|06/23/2011
888682|East Mytle Windmill|Locale|NM|35|Lea|025|324753N|1033425W|32.7981782|-103.5735547|||||1235|4052|Buckeye|11/13/1980|
888683|East Paraje Mesa|Summit|NM|35|Cibola|006|350331N|1072738W|35.0586538|-107.4606033|||||1952|6404|Laguna|11/13/1980|
888684|East Pasture Tank|Reservoir|NM|35|Sierra|051|330156N|1065845W|33.0322968|-106.9791868|||||1406|4613|Polecat Tank|11/13/1980|
888685|East Plains Tank|Reservoir|NM|35|Lea|025|333214N|1034137W|33.5373232|-103.6935674|||||1348|4423|Button Mesa South|11/13/1980|
888686|East Puerto De Luna Ditch|Canal|NM|35|Guadalupe|019|345148N|1043805W|34.8633937|-104.6347104|||||1371|4498|Puerto Creek|11/13/1980|
888687|East Red Pasture|Area|NM|35|Chaves|005|330645N|1050220W|33.112598|-105.038867|||||1585|5200|Flying H|11/13/1980|
888688|East Romero Well|Well|NM|35|Harding|021|354446N|1033555W|35.7461513|-103.5985717|||||1354|4442|Gallegos NE|11/13/1980|
888689|East San Jose Elementary School|School|NM|35|Bernalillo|001|350345N|1063848W|35.0625472|-106.6466919|||||1511|4957|Albuquerque West|08/31/1992|
888690|East Sand Springs|Spring|NM|35|Harding|021|353002N|1032239W|35.500602|-103.3774569|||||1246|4088|McCarty Ranch|11/13/1980|
888691|East Sand Tank|Reservoir|NM|35|Chaves|005|333231N|1034406W|33.5418358|-103.7351304|||||1352|4436|Button Mesa South|11/13/1980|06/23/2011
888692|East Sand Windmill|Locale|NM|35|Lea|025|332145N|1030832W|33.362606|-103.1421684|||||1195|3921|Gladiola|11/13/1980|
888693|East Side Canal|Canal|NM|35|Dona Ana|013|321134N|1064306W|32.1928743|-106.718333|||||1174|3852|San Miguel|11/13/1980|
888694|East Side Park|Park|NM|35|Quay|037|351031N|1034251W|35.175334|-103.7141326|||||1240|4068|Tucumcari|11/13/1980|
888695|East Side Salvage Drain|Canal|NM|35|Socorro|053|340528N|1065212W|34.0911775|-106.8700259|||||1403|4603|Loma De Las Canas|11/13/1980|
888696|East Side School|School|NM|35|Chaves|005|332353N|1043058W|33.3981543|-104.5160797|||||1085|3560|Roswell North|11/13/1980|
888697|East Side Tank|Reservoir|NM|35|Quay|037|352114N|1031221W|35.3539406|-103.2058805|||||1180|3871|Blue Hole|11/13/1980|06/23/2011
888698|East South Salado Peak Tank|Reservoir|NM|35|Sierra|051|330704N|1073438W|33.1178806|-107.5771488|||||1837|6027|Bell Mountain|11/13/1980|06/23/2011
888699|East Stancel Corral|Locale|NM|35|Chaves|005|335107N|1042342W|33.8520287|-104.3949707|||||1217|3993|Shannon Draw|11/13/1980|
888700|East Steele Windmill|Locale|NM|35|Harding|021|355042N|1034058W|35.8450382|-103.68274|||||1393|4570|Circle Bar Ranch|11/13/1980|
888701|East Sweet Well|Well|NM|35|Curry|009|342225N|1034012W|34.3736865|-103.6699608|||||1290|4232|Tule Lake|11/13/1980|
888702|East Tank|Reservoir|NM|35|Luna|029|315812N|1073941W|31.9700881|-107.661334|||||1253|4111|North Peak|11/13/1980|06/23/2011
888703|East Tank|Reservoir|NM|35|Grant|017|315901N|1081327W|31.9836406|-108.2240639|||||1521|4990|Hat Top Mountain|11/13/1980|06/23/2011
888704|East Tank|Reservoir|NM|35|Eddy|015|320044N|1034428W|32.0121537|-103.7412315|||||951|3120|Paduca Breaks West|11/13/1980|06/23/2011
888705|East Tank|Reservoir|NM|35|Eddy|015|321553N|1041557W|32.2646725|-104.2658477|||||991|3251|Kitchen Cove|11/13/1980|06/23/2011
888706|East Tank|Reservoir|NM|35|Otero|035|321807N|1052023W|32.3018702|-105.3396834|||||1404|4606|Cornucopia Ranch SE|11/13/1980|06/23/2011
888707|East Tank|Reservoir|NM|35|Dona Ana|013|322658N|1071320W|32.4494737|-107.2221593|||||1537|5043|Magdalena Peak|11/13/1980|06/23/2011
888708|East Tank|Reservoir|NM|35|Lea|025|333227N|1033551W|33.5409343|-103.5974551|||||1339|4393|Flying M Ranch|11/13/1980|
888709|East Tank|Reservoir|NM|35|Chaves|005|333525N|1040612W|33.5902597|-104.1033832|||||1220|4003|Sardine Lake|11/13/1980|06/23/2011
888710|East Tank|Reservoir|NM|35|Chaves|005|334301N|1035309W|33.7168202|-103.8858921|||||1260|4134|Curlew Lake|11/13/1980|06/23/2011
888711|East Tank|Reservoir|NM|35|Chaves|005|334543N|1040848W|33.7619767|-104.1466696|||||1218|3996|Haystack Butte|11/13/1980|06/23/2011
888712|East Tank|Reservoir|NM|35|Chaves|005|335334N|1041823W|33.892672|-104.3064129|||||1155|3789|Deering Place|11/13/1980|06/23/2011
888713|East Tank|Reservoir|NM|35|Chaves|005|340244N|1044954W|34.045563|-104.8316127|||||1425|4675|Wire Lake|11/13/1980|06/23/2011
888714|East Tank|Reservoir|NM|35|Cibola|006|343612N|1072530W|34.6033635|-107.4249644|||||1942|6371|Field Ranch|11/13/1980|06/23/2011
888715|East Tank|Reservoir|NM|35|Valencia|061|343657N|1070700W|34.6157619|-107.1166302|||||1693|5554|Comanche Ranch|11/13/1980|06/23/2011
888716|East Tank|Reservoir|NM|35|Cibola|006|344133N|1071932W|34.6924919|-107.3254573|||||1965|6447|Chicken Mountain|11/13/1980|06/23/2011
888717|East Tank|Reservoir|NM|35|Valencia|061|345349N|1070856W|34.8970019|-107.1489435|||||1747|5732|Correo|11/13/1980|06/23/2011
888718|East Tank|Reservoir|NM|35|Guadalupe|019|350256N|1051529W|35.0489431|-105.2580597|||||1793|5882|Potrillo Hill|11/13/1980|
888719|East Tank|Reservoir|NM|35|San Miguel|047|351722N|1040131W|35.2895246|-104.0253343|||||1468|4816|Monument Point|11/13/1980|06/23/2011
888720|East Tank|Reservoir|NM|35|Grant|017|320622N|1083148W|32.1061572|-108.5299092|||||1331|4367|Coyote Peak|11/13/1980|06/23/2011
888721|East Thirteen Ditch|Canal|NM|35|Colfax|007|363240N|1043334W|36.5444765|-104.5594345|||||1818|5964|Maxwell|11/13/1980|
888722|East Townsend Windmill|Locale|NM|35|Chaves|005|331001N|1030544W|33.1670523|-103.0954992|||||1165|3822|Prairieview NE|11/13/1980|
888723|East Twelve Ditch|Canal|NM|35|Colfax|007|363227N|1043440W|36.5408658|-104.5777683|||||1819|5968|Maxwell|11/13/1980|
888724|East Twin Windmill|Locale|NM|35|Harding|021|354852N|1033628W|35.8144832|-103.6077379|||||1338|4390|Indian Bathtub|11/13/1980|
888725|East Well|Locale|NM|35|Santa Fe|049|352719N|1055543W|35.4553151|-105.9286311|||||1910|6266|Galisteo|11/13/1980|
888726|East Well|Well|NM|35|Eddy|015|323208N|1043354W|32.5356666|-104.5649654|||||1120|3674|Foster Ranch|11/13/1980|
888727|East Well|Well|NM|35|Chaves|005|332308N|1044057W|33.3856536|-104.6824721|||||1168|3832|Corn Ranch|11/13/1980|
888728|East Well|Well|NM|35|Lincoln|027|334003N|1045732W|33.6675883|-104.9588692|||||1385|4544|White Flat|11/13/1980|
888729|East Well|Well|NM|35|Chaves|005|334010N|1045120W|33.6695325|-104.855534|||||1364|4475|Deep Well|11/13/1980|
888730|East Well|Well|NM|35|Socorro|053|335423N|1062302W|33.9064582|-106.3838949|||||1656|5433|Wrye Peak NW|11/13/1980|
888731|East Well|Well|NM|35|Socorro|053|341414N|1061644W|34.2372892|-106.2788981|||||1877|6158|Chupadera Spring|11/13/1980|
888732|East Well|Well|NM|35|Catron|003|341706N|1090014W|34.285046|-109.0039674|||||2168|7113|The Rincon|11/13/1980|
888733|East Well|Well|NM|35|Torrance|057|341946N|1061106W|34.3295107|-106.18501|||||2031|6663|Bigbee Draw|11/13/1980|
888734|East Well|Well|NM|35|Quay|037|344346N|1033546W|34.7295109|-103.5960706|||||1423|4669|Field|11/13/1980|
888735|East Well|Well|NM|35|Harding|021|353012N|1032836W|35.5033802|-103.4766263|||||1250|4101|McCarty Ranch|11/13/1980|
888736|East Well|Well|NM|35|Quay|037|353824N|1031219W|35.6400417|-103.2052269|||||1326|4350|Kerlin Hill|11/13/1980|
888737|East Well|Well|NM|35|Union|059|354956N|1030513W|35.8322606|-103.0868846|||||1304|4278|Amistad SE|11/13/1980|
888738|East Well|Well|NM|35|Union|059|355549N|1030311W|35.9303151|-103.0529919|||||1337|4386|Koger Ranch|11/13/1980|
888739|East Well|Well|NM|35|Harding|021|355922N|1032612W|35.9894798|-103.4366187|||||1539|5049|Cottonwood Springs|11/13/1980|
888740|East Well|Well|NM|35|Union|059|362144N|1033254W|36.3622509|-103.5482879|||||1666|5466|Goat Canyon|11/13/1980|
888741|East West Central Well|Well|NM|35|Harding|021|355534N|1032542W|35.9261475|-103.428286|||||1495|4905|Cottonwood Springs|11/13/1980|
888742|East Windmill|Locale|NM|35|Luna|029|315919N|1074054W|31.9887063|-107.6816923|||||1260|4134|North Peak|11/13/1980|
888743|East Windmill|Locale|NM|35|Lea|025|320917N|1032335W|32.154848|-103.3929674|||||1000|3281|Woodley Flat|11/13/1980|
888744|East Windmill|Locale|NM|35|Luna|029|322824N|1075842W|32.4734173|-107.9783682|||||1458|4783|Spalding|11/13/1980|
888745|East Windmill|Locale|NM|35|Lea|025|325614N|1033547W|32.9373428|-103.5963369|||||1263|4144|Buckeye NE|11/13/1980|
888746|East Windmill|Locale|NM|35|Lea|025|325924N|1034338W|32.9901181|-103.7271741|||||1310|4298|Buckeye NW|11/13/1980|
888747|East Windmill|Locale|NM|35|Lea|025|330254N|1030652W|33.0484425|-103.114387|||||1149|3770|Prairieview SE|11/13/1980|
888748|East Windmill|Locale|NM|35|Chaves|005|330553N|1035237W|33.0981687|-103.8768987|||||1210|3970|Cedar Point|11/13/1980|
888749|East Windmill|Locale|NM|35|Chaves|005|331341N|1030400W|33.2281624|-103.0666103|||||1156|3793|Prairieview NE|11/13/1980|
888750|East Windmill|Locale|NM|35|Lea|025|331747N|1031503W|33.2964994|-103.2507827|||||1206|3957|Tatum North|11/13/1980|
888751|East Windmill|Locale|NM|35|Lea|025|331952N|1030856W|33.3312181|-103.1488352|||||1189|3901|Gladiola|11/13/1980|
888752|East Windmill|Locale|NM|35|Lea|025|332028N|1032437W|33.3412203|-103.4102296|||||1264|4147|Simanola Valley|11/13/1980|
888753|East Windmill|Locale|NM|35|Lea|025|332648N|1032058W|33.4467715|-103.3493958|||||1251|4104|Ranger Lake|11/13/1980|
888754|East Windmill|Locale|NM|35|Chaves|005|333550N|1040928W|33.5973167|-104.1577425|||||1196|3924|Campbell|11/13/1980|
888755|East Windmill|Locale|NM|35|Catron|003|341209N|1085557W|34.202548|-108.9325754|||||2303|7556|Cow Springs|11/13/1980|
888756|East Windmill|Locale|NM|35|Cibola|006|345151N|1075825W|34.8642113|-107.9736699|||||2157|7077|North Pasture|11/13/1980|
888757|East Windmill|Locale|NM|35|Harding|021|352953N|1033148W|35.4981027|-103.529961|||||1191|3907|Montesito Creek|11/13/1980|
888758|East Windmill Well|Well|NM|35|Chaves|005|333158N|1040844W|33.532875|-104.1455195|||||1182|3878|Campbell|11/13/1980|
888759|Eastern New Mexico University|School|NM|35|Roosevelt|041|341038N|1032051W|34.1773035|-103.3474536|||||1221|4006|Portales|11/13/1980|05/16/2012
888760|Eaton Ranch|Locale|NM|35|Eddy|015|325047N|1043335W|32.8464993|-104.5596892|||||1132|3714|Hope SE|11/13/1980|
888761|Eaton Well|Well|NM|35|Eddy|015|324853N|1043351W|32.8148329|-104.5641337|||||1130|3707|Hope SE|11/13/1980|
888762|Eaulkner Ranch|Locale|NM|35|Luna|029|315550N|1080938W|31.9306509|-108.1605942|||||1467|4813|Hat Top Mountain|11/13/1980|
888763|Eaves Wells|Well|NM|35|Lea|025|322903N|1033652W|32.4842896|-103.6143777|||||1174|3852|Grama Ridge|11/13/1980|
888764|Eaves Windmill|Locale|NM|35|Lea|025|330844N|1032916W|33.145672|-103.4877285|||||1255|4117|Alston Ranch|11/13/1980|
888765|Echo Ditch|Canal|NM|35|San Juan|045|364239N|1080822W|36.7108371|-108.1395164|||||1630|5348|Farmington South|11/13/1980|
888766|Echo Tank|Reservoir|NM|35|McKinley|031|354140N|1072842W|35.6944211|-107.4782219|||||1979|6493|Mesita Del Gavilan|11/13/1980|06/23/2011
888767|Eckerman Cemetery|Cemetery|NM|35|Cibola|006|350257N|1072542W|35.0492098|-107.4283801|||||1821|5974|Laguna|11/13/1980|
